,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,inf,0.8071435634079941,0.2849346332690342,0.34107755741452117,0.31987852599722705,0.18273741079059183,0.47156663402930465,0.3801334179089519,0.2728892864313502,0.10051317116140233,0.4909340425419775,0.41407492403712304,0.41649121979749637,0.2560385724920332,0.3600236223235712,0.15794562432730844,0.5916612513639062,0.3630266359551545,0.9388065261485126,0.7987782318591605,0.11965624253432346,0.2060045761623138,0.10422046858317588,0.07487277045286193,0.26009841130026873,0.24951711738678528,0.2412310014465939,0.22275924638639374,0.27569423551955935,0.17503058708008276,0.47929533862233087,0.4645983771099374,0.9023845579050083,0.8356383954905282,0.21982336391139645,0.00191045134668281,0.1198804414048466,0.18082359390711822,0.11704737982258077,0.29113112471384744,0.2052847420990412,0.1788751230240831,0.5745140655908485,0.6848552827339467,0.5500866819321819,0.5240724663959908,0.5225872147857508,0.4652681596831213,0.5302523284179446,0.4955528053181054,0.5744639514468582,0.5011356900084118,0.4664263113222571,0.34685971082353756,0.4865915213061309,0.5272264027573099,1.24590273933768,0.8694919729810562,0.674622503384523,0.5480146872477597,0.9358956057088469,0.6752124878977565,0.7171696208268676,0.7456533221206499,0.38781480056365536,0.6622878345441473,0.7156914499097473,0.6551449137576145,0.6353251631580951,0.6616205008494025,0.2649714858535629,0.3727707322610298,0.732950038306145,0.5293892333192609,0.5950638428625171,0.8763827145364993,0.5549721568204473,0.44617530061160293,0.4012718970653037,0.17163640577391343,0.5124495732014651,0.5096723006538073,0.2243091358441624,0.2998453757698215,0.48281412539463014,0.47909774730541455,0.022397922662613007,-0.021450216315851155,0.21452311516713446,0.5119540405762737,0.2435459677417288,0.2362877407359958,0.1693676103557575,0.21524530187531696,0.10403931656069886,0.032495522797085376,0.46425615785643864,0.7260192713118314,0.6175602130229935,0.6572597014375244,0.3696425881633735,0.40979196130895973,0.4784836559689525,0.5279644803706853,0.23628527107346803,0.1011505736456718,0.3034717018499892,0.25778222132458667,-0.0029149212940396403,-0.007482180495308552,0.48876530029035037,0.6205117990004495,0.5895996227664313,0.7163354038907754,-0.10394884024180168,-0.13634553619913364
1,0.8071435634079941,inf,0.09335179390359735,0.2598464922975032,0.1475462501986327,0.150159825127592,0.2244686079215416,0.3123884938425886,0.09624591740943561,0.12965192571813522,0.37331790041848045,0.5023582534778612,0.24954793675938672,0.15230336972049474,0.34180455733599535,0.1748896276907328,0.6055727711252377,0.6328719925670017,0.7890138754094417,0.916488946069935,0.012340931062334819,0.04446811663751815,0.07796479904242705,0.09990796000682427,0.18603045489922257,0.08352011129499945,0.1314524844798806,0.10161708837144291,0.1726898992232282,0.3668420173156036,0.45887527959804597,0.37896556426784367,0.794966226461366,0.81188555490993,0.10287169801702357,-0.06583994703413344,-0.04470565883979481,0.1701741207222488,0.02605825895366965,0.2025552559316876,0.19007499637736855,0.2827881089239305,0.48074263249728333,0.6015505966212257,0.5230447938606664,0.4404828177732217,0.4555356116126913,0.39563726816981815,0.47896533178455286,0.436960496013876,0.4996087682348431,0.43244292162932685,0.3312959040741111,0.2677031894091568,0.4318393936708102,0.420737429249634,0.7051227768984052,0.9101515923274621,0.5171235014429043,0.41607833400545735,0.5517202944473597,0.500925481869621,0.4068891813567837,0.6218616661413343,0.22551984221560392,0.34879116830220797,0.5383997002593937,0.42649464149395827,0.6236525828940257,0.6438216242526861,0.27731097571164076,0.19650777725617463,0.6568685301389711,0.5243801463034667,0.604891048516582,0.5902552788246257,0.5419536393794014,0.38223494938748337,0.32233750698940566,0.15284013400548505,0.5318459163718471,0.4640076972102461,0.22197054611089206,0.2624979401172031,0.4273121816846529,0.3856193667785618,0.06665774662933187,-0.04643715380721301,0.2564680732839137,0.3318296193438705,0.19146063054207238,0.19495370879882412,0.22713773142834348,0.10562513352553418,0.11220862948675235,-0.07987227878110885,0.42211996278030584,0.43067684806155543,0.4169273524233815,0.5058500844469681,0.4692082708958301,0.3097918776103572,0.5515833189478048,0.5103283468804831,0.253605417072173,0.10337271238875477,0.39167805385215515,0.23565327220995558,-0.034701601196899225,-0.07095947951408674,0.24309075560221072,0.44085808734774556,0.5035230426110378,0.6994344634076096,-0.0639774002613695,-0.2589586654723548
2,0.2849346332690341,0.09335179390359735,inf,1.0854748791819406,0.17896461967784022,0.014360476230012314,0.9216793253024462,0.7033056445607133,0.2484500811263935,0.04391074458122071,0.2627411476803133,0.05469369498933806,0.5016297752596841,0.5923550896138647,-0.020267192527234978,-0.05227851823163248,-0.030779394689237117,-0.14530023865351216,0.3165749332000779,0.2025568538049937,-0.13275186875107867,-0.0463229592265947,1.4333076528252722,1.0961913549165576,0.44506918557353187,0.420093068161694,-0.059732104148817716,-0.0716302375675613,-0.00465558603988575,-0.10277985293240173,0.17570250436198817,0.3036514661621993,0.35646784845091556,0.30903550593028395,0.6050146714493563,0.38198287138349135,0.048818482102433634,0.02034766307980863,0.0624655381293362,0.1804815366837479,0.01774413127117586,-0.1295643076725828,0.5494692615017486,0.3870076494250903,0.3738979724020207,0.32527761174307446,0.4417975578865438,0.533671592528149,0.4172608287890628,0.3386051095815615,0.4979560490096335,0.4065552706422814,0.5135095687741894,0.44917159406585894,0.4437065231582731,0.22809906067896213,0.035675481141429696,-0.08563907877631645,-0.1891571909718538,-0.22282769143554232,0.08257982874879784,-0.07661050723357067,0.16877861304885822,-0.02785075064390147,0.36235716713466937,0.017257195986468386,0.2350787075182903,0.2682738669157372,-0.010661226056894933,-0.016049959191238826,-0.01655429520829218,0.15445641547150535,0.1278929519813769,-0.00225103633168594,0.09739114647313812,0.215957228861258,0.2330847079803222,0.1937420627292004,-0.021250114624998092,0.03691879385509407,0.10920846144416457,0.06651373427408888,0.0018067198480281469,-0.08582609837213259,0.3714171182923326,0.43932897528229686,-0.04407710247134379,0.010227523527567367,0.525839629509091,0.34533831554805483,0.2895270005284458,0.35888421321618635,0.4016477494891485,0.49849650799860856,0.21999813907948473,0.08946699640789606,0.32006024378481607,0.3046148517307719,0.23848693527285264,0.21049038030937275,-0.3072971266718984,0.15356310664432235,-0.2641310420379703,-0.2792703040232821,0.3677030426853409,0.15971457166810993,-0.16726581492492965,-0.3455882433037112,0.07015913531587697,0.31900150702303615,0.4437068169568228,0.3269285736874146,0.07477909963234035,0.15338447338540634,0.35085553365159006,0.022980324177407772
3,0.3410775574145212,0.2598464922975032,1.0854748791819406,inf,0.26668580975582723,0.21543950948583307,0.6527450738031655,0.9799591359331883,0.30419304176828643,0.3064884805945385,0.23040937994702046,0.14385146306878255,0.3432346431419129,0.7952111356030636,0.014638762855751884,0.12015144961777013,-0.060105180880763234,0.005672430262143015,0.45157251021233435,0.365815931957533,-0.038962906163561066,0.01596859870697264,1.0226577797797396,1.0257978257634621,0.4279134484368881,0.48729859854122193,0.06589129586949477,0.028952554426464164,-0.06029810120837084,-0.05860774762432352,0.26626351618542715,0.35857366048619227,0.4572553575441739,0.42252198419230214,0.5284206274100545,0.4776998917673033,0.023297642650419607,0.06409135592940982,0.00727012523394209,0.22773291437869675,-0.017267742965576535,-0.04367757583429267,0.6507843703417723,0.49517918059574684,0.45864711532245733,0.36422238714819305,0.5285562016622068,0.5602804541324985,0.4964076718196103,0.4144840261119068,0.5786855870263583,0.4870177707237143,0.644815637977662,0.5212268888953746,0.5677596998403016,0.24950606709266326,0.1753287637042987,0.1592562480240461,-0.11466464457810215,-0.029615798682174836,0.17085444055007362,0.15154265601519645,0.2527299715520604,0.20674277133345062,0.2793771479602719,0.10207847864573291,0.2653951024826348,0.35808760002784945,0.16682162046008667,0.11079055249418254,0.15860143683824662,0.19899680118209911,0.2055968065682426,0.11801396524778854,0.3300704506314053,0.29946293302478716,0.3691016421241646,0.3660142350726292,-0.021396459928880947,0.09763423534672258,0.21211039769560872,0.1310362560127039,0.08438774973621718,0.006752577062729516,0.4080713669821714,0.39611248643015134,-0.044216504888131725,-0.024614393498067932,0.5268973882167137,0.3305548846141274,0.38031953822136577,0.3271364980106791,0.4459187646259263,0.3914689550317481,0.12891736273961396,0.04817555974350088,0.3134539142978421,0.34666676840937366,0.38868801623772037,0.2835451838837646,-0.11194775632660048,0.09832301385822735,-0.10765008027165372,-0.19011452990529248,0.31662706990360545,0.0585261868947154,-0.09362950143884292,-0.3143880012319311,0.022341659982341285,0.25362805455961346,0.54698933208327,0.4641078643813692,0.2442026772130524,0.26596210321571867,0.27131422458773385,-0.032226260885495656
4,0.31987852599722705,0.1475462501986327,0.17896461967784022,0.2666858097558273,inf,0.6629148873898267,0.35983081121135746,0.324079550294777,1.3436976855781801,0.6354751879220156,0.3208642602550847,0.32498051656014404,0.31190632663692636,0.4103875183250053,0.8462751741696288,0.8770752728244057,0.23775389575927244,0.2706552436540319,0.40837088692760243,0.35973563243273937,0.46053743304400757,0.5402454481917607,0.19444603026885482,0.10531540707613196,0.4074560707927188,0.5606420038139063,1.0059286150755762,0.8814177363528242,0.22141335061118356,0.327137488845216,0.34733813264825086,0.3408533801139025,0.20425331127665525,0.18765182407483091,0.04865771671612474,-0.12433894372378013,-0.017864996588855268,0.23701187893171283,0.16294655477939013,0.35547915056827933,-0.007264659585808127,0.2712371037853267,0.29878239123968725,0.30198213096330334,0.21081198474259452,0.13350239667306685,0.20237785110965598,0.12269671500089642,0.23071436946608087,0.1834937066181724,0.2695727765291234,0.22676668282864149,0.20561446343413547,0.13221695483142812,0.1297607648384176,0.1524995579230627,0.30729061630074606,0.24606352475539028,0.2859103062719755,0.23063269875213688,0.4537974639118597,0.340750513612925,0.3570196127102562,0.3786692768611973,0.37054745718314797,0.4449302470129616,0.23344407577410747,0.218007765151342,0.3811680232407337,0.2526387936246597,0.3398628243499904,0.46066721457632454,0.36651354614239057,0.5304827968182185,0.34901798326382827,0.39939650220499734,0.3202318268244106,0.32618410850990065,0.16741903835163824,0.28742631990262946,0.34766867387100314,0.3454208510418468,0.3369018847100503,0.374673972879449,0.44580468203905393,0.10818694617412815,0.1193166123094371,0.1274327889891739,0.32127325464504536,0.3886334959995091,0.23230412333667017,0.16827277700301022,0.2046974344475267,0.21056708100509372,0.2025308670069631,0.18519601845231962,0.17395955052958922,0.21786965072449255,0.26722187247876034,0.26948284394184985,0.32429907459508006,0.3199166597827108,0.27341715810463396,0.3040379860327215,0.05037707227305348,0.09604907694186464,0.1323744105336362,0.06856295251551192,0.1848206346686689,0.23515451763488437,0.23867795717102913,0.22769152486113992,0.18608636953717014,0.16479716481295673,-0.013394381138260528,0.079306062572839
5,0.18273741079059183,0.150159825127592,0.014360476230012314,0.21543950948583307,0.6629148873898267,inf,0.2997602137386344,0.5115868972286532,0.6634381738324946,1.0749218527467956,0.23853946957690952,0.28274787300190285,0.2945546486922827,0.46275721290451677,0.6131603993965314,0.7938228806018126,0.07386008098469378,0.17370527822088533,0.2702149134084588,0.23616145359830812,0.1605858427488997,0.23623940790747577,0.02936847450148911,0.1684765826418001,0.33067940419385117,0.529682305899368,0.6358994247829177,0.7053600932421659,0.128821985286096,0.2996663414100469,0.11225231208464904,0.09824840605405699,0.08422158288306225,0.07967930143896748,-0.2401191009935627,-0.28734726399562205,-0.18788103724802413,0.10578508193082538,0.09240823860109543,0.2733690838119395,-0.08321595956637799,0.11407189860625314,0.4052211047018974,0.3804236571578156,0.3241405617245128,0.2033652274175087,0.279439487302974,0.24921847862944846,0.31505263499370095,0.3273475545735163,0.35388138455437035,0.3491695593192948,0.26594824914169835,0.36272376524013067,0.15109018039388017,0.25732398834510783,0.20014252661567927,0.2307010157778373,0.23847198412203813,0.29860207284694584,0.4012953462558345,0.5626282827234927,0.23453214954799426,0.45428636064018635,0.081165914692846,0.447029586885338,0.057268737791042613,0.14446578690502995,0.3535138603761303,0.16839655799829778,0.17438571798829033,0.14948843964165953,0.08638803492420852,0.38683054687636387,0.21678854667745331,0.2256625218356073,0.11781094497996689,0.16089118842044875,0.12844662069680435,0.24186590980309675,0.39224598776643393,0.3121761377978291,0.3114006017950588,0.4096748660553266,0.36256510529524777,-0.016322502082170297,0.15299260820808772,0.18370546158822182,0.3740719033477741,0.44594387864710844,0.3743959157488891,0.35784910576721923,0.4044420288890656,0.19181774398619317,0.18049011896088182,0.08914285130282451,0.09443989076533724,0.13608677988113532,0.2819908888382344,0.40443803795022715,0.3797732600140656,0.2818725658323147,0.29762990182348414,0.2723944762740319,0.15305915384126662,0.15730625463420017,0.21107098903435903,0.12772499983981164,0.2012849421845157,0.17603371428321796,0.05192195689782004,0.1614153985286117,0.28179376380040727,0.16571461847417204,0.08690301233856032,0.12518609491177526
6,0.47156663402930465,0.2244686079215416,0.9216793253024462,0.6527450738031655,0.35983081121135746,0.2997602137386344,inf,1.0785701368553504,0.576921106199238,0.258708143579654,0.47748940646503246,0.2319874502341199,0.8603785069499763,0.6312477912483109,0.30003129453198196,0.1883051621541913,0.20146122164542887,0.06323994108154131,0.41627967717097325,0.33511098227790476,-0.04695551156553145,-0.0411978350420191,0.6510631272532076,0.5689374188422942,0.22608099185037034,0.25271273498066404,0.04142690296308949,0.016587696031141245,0.18971331110415093,0.18744252015577315,-0.01768698417374297,0.0604565151480582,0.32430368713613195,0.34311358866504554,0.15340065081906895,-0.002209489776871967,-0.003922504894140047,0.046550019677987886,-0.052679632370343885,0.1297058246450525,0.044644777354524615,-0.14857031711709645,0.6549272616989331,0.44462563094162233,0.3927315037375302,0.3081524320735765,0.5069750806245965,0.5490614998898833,0.3855334618867909,0.2993349405021579,0.48910441493842827,0.3555140902543022,0.5278495877190423,0.42792166069901416,0.28927418461565246,0.20957710839649898,0.2568794644950349,0.06224448514504192,0.04066487651704283,-0.07042884935452792,0.5585089586323182,0.35980033988560706,0.44345583791716636,0.3048991975518747,0.6116470777278357,0.3501056022661338,0.2704172646863776,0.27163658433741555,0.15280057181067333,0.14517027040960637,0.05999675441886228,0.20421466365385632,0.2959573134149761,0.23457306000638553,0.22273960459783154,0.33709309054003767,0.4026700459503392,0.32432154197927066,0.12524005933292115,0.06955647749856866,0.31125126668289294,0.2030668925550625,0.08817816821217163,0.08456216345739281,0.455696643345885,0.2548907020722342,-0.06447666780123272,-0.04039541434184265,0.4098114642583291,0.43597321845410036,0.5265652440692831,0.5998283311038605,0.6158428155739712,0.5574200411067238,0.24429314233837474,0.05989915428083463,0.23906667356366318,0.24289830969563173,0.4353898222414809,0.3527449538232975,-0.014100477964582877,0.3929084316681328,-0.04502177814418618,-0.027189678333863473,0.39095499658043054,0.22374976307822136,-0.08569453298472685,-0.2621489369921385,0.010685738820080927,0.39089468186068493,0.2982268970102572,0.46286392039405067,0.32202991898045197,0.3518543514590182,0.24873758145220015,-0.06247127419655304
7,0.38013341790895183,0.3123884938425886,0.7033056445607133,0.9799591359331881,0.324079550294777,0.5115868972286532,1.0785701368553506,inf,0.5358791208391922,0.5400672396272205,0.361297893856147,0.27229205464514417,0.5793132119441298,0.9231078316835413,0.23679260261504828,0.33381378146337887,0.10196255240504609,0.12114275213625475,0.5256878229894016,0.45521230021330855,-0.08877809895758805,-0.08210972531219371,0.6563213002333463,0.742960557532772,0.26348526095563174,0.30269596304871205,0.024138225174872584,0.011621251567696873,0.08039044923560926,0.21855221867278624,0.05675829775606828,0.1197366470187626,0.4010194086315462,0.468931470228047,0.07134882180727413,0.08942103159685859,-0.09191141767475214,0.015488892994727551,-0.09963165509984614,0.1540955054388849,0.011930552577634776,-0.06817181135460244,0.8217034018082173,0.5551839542832541,0.5203543588255636,0.4091479767742447,0.6368089294919803,0.6682110330004911,0.5049510292883832,0.4138953581907263,0.6009285055403129,0.46481543724650515,0.7076078788788991,0.5954129595908646,0.4334334722538965,0.21230002099917417,0.2276544448948917,0.16344850015470175,0.005438219185020656,0.02685106060286813,0.4822362153059455,0.5633928208931755,0.38117488356593304,0.46429154706088127,0.3411004549361569,0.2681675540509326,0.22186854493093194,0.31781196644957954,0.2700304786776331,0.23003996068445937,0.12028405578349395,0.15508017813451033,0.23092627772324023,0.27611005358765606,0.33029750992371637,0.31698067367092925,0.37613660500886864,0.355946856617684,0.06994342072191932,0.09982619701097463,0.4157159823669765,0.21406146117678998,0.1837868573718887,0.18118326204376878,0.5031596346524566,0.24516613656236674,-0.04749205910146016,-0.021244106334927498,0.46569881264395396,0.41767144851907906,0.7216325979981609,0.6629827504139929,0.7466517775732332,0.4767107214735222,0.16472023776474576,0.044157675212625876,0.2054056551173875,0.24787809489791152,0.5741438912506098,0.39954718658298943,0.06151662198821752,0.24593609701798874,0.0009003112345816758,-0.06382156485829318,0.4018246771758806,0.16154049383053481,-0.06925140427849598,-0.33269922015291176,-0.030823400149606193,0.34129710872105734,0.3715768894484535,0.5509726798001375,0.43179078837920837,0.4031850255728966,0.3294969150833286,-0.015392030406002141
8,0.27288928643135013,0.09624591740943561,0.24845008112639358,0.30419304176828643,1.3436976855781801,0.6634381738324946,0.576921106199238,0.5358791208391922,inf,0.7665773254854136,0.38809095270185767,0.2526623700553726,0.4780031522477121,0.4957906607721321,0.8221098895433112,0.8275470595376655,0.18895737831197815,0.1381278118531953,0.3914774468004023,0.35168298923167174,0.3657580519511331,0.42080960776155846,0.2752791905500926,0.2151339766404307,0.44039381337963535,0.5281183356426206,0.588390563407406,0.5590459851369483,0.24367335614650665,0.33819706017715917,0.21431628363089691,0.24690555376433934,0.19906789500077787,0.17911547255169508,0.04064991908904361,-0.0945763657539341,-0.07442135335271216,0.09110497688929278,0.05497344365371314,0.24774061617798745,0.04451504038497024,0.11883060192892639,0.3020310160245996,0.21968032182406558,0.18142355232366017,0.07919060508852559,0.19704639284921208,0.1644246111820696,0.18028242354305207,0.13283240044222502,0.2269396956949955,0.17970397598893975,0.20103134617045337,0.20668340051286885,0.0778034072609999,0.11517634110275135,0.21638941296817055,0.16230243922008725,0.1681491720872897,0.14929863655788425,0.46434340634180227,0.40830896411618656,0.3526673564002205,0.35421346250602176,0.4352169184725836,0.491426440047807,0.1605945487696754,0.19196828074577732,0.36096031806813966,0.20238426348559505,0.28322990669311127,0.3799711490277026,0.34515528739054796,0.44480018844074515,0.4074422942091771,0.36452896068241586,0.3199312831467725,0.31862692413659155,0.09063569505882835,0.20933639237108914,0.31598046770680577,0.23553708264335793,0.25509679762275517,0.27735351763844623,0.4604598230135805,0.058000233935972687,0.05056144065941489,0.06364919142027038,0.35037700022191265,0.40817057895608655,0.3796677141148195,0.33007252447905716,0.35808189282402103,0.3248849828964675,0.23200192863953542,0.14731804571784024,0.11708562018126648,0.1500797070305421,0.28689045480077996,0.2653024289252707,0.2861494876638164,0.3439579575352483,0.20163852411949568,0.21309074067470718,0.14937022406766715,0.15432118808807282,0.05796127035575446,-0.0032811861250351816,0.11970529377760185,0.3192798779724948,0.19010772187026154,0.22611485205184745,0.20178607290038952,0.1901501913259814,0.07619004693714398,0.08892192160695153
9,0.10051317116140233,0.1296519257181352,0.04391074458122071,0.3064884805945385,0.6354751879220156,1.0749218527467954,0.2587081435796539,0.5400672396272206,0.7665773254854134,inf,0.18174898396620726,0.1602179830749348,0.19286661904155838,0.4839066941932888,0.4060123107223578,0.7063658335532784,0.007452101981330811,0.08696202314836213,0.19207978407665904,0.21583865174766095,0.1328767002676896,0.2119571057254263,0.1372155047785298,0.29413883494341325,0.444193688106502,0.45591636792853185,0.4270569015458895,0.4662374945789422,-0.012245434610743807,0.18189937735275669,0.165181595176131,0.17681534703489266,0.09258972756602735,0.07270001322072935,-0.1113483718236162,-0.1588712698344147,-0.17209221066844824,0.08370127949889739,0.010421272651738565,0.15725170472249828,-0.007230599453415534,0.06270017814189342,0.35439772454314067,0.2805353228479581,0.29784792684510986,0.11042489309493925,0.20568014608893692,0.22678975134687068,0.26433050478413056,0.24691846324357253,0.29921036140407986,0.29786130116101633,0.14157222868502753,0.30679441359786336,0.11576582564764311,0.18807701763072177,0.10358792264733682,0.14239817698133342,0.11162598056717768,0.18047776318896888,0.2743764460499626,0.44672622122578287,0.09369784311316225,0.2707865496395174,0.20005839676737605,0.3374286794276844,0.029620743523171532,0.09984321853486984,0.30521545781129694,0.14326055189419284,0.210462730267796,0.1783059002491842,0.05547631826625535,0.3022203770924285,0.23079825340956556,0.1763885134417258,0.12480497093502216,0.17651335868679874,0.013130632358418621,0.14646828089504335,0.22709100895339712,0.18202640229058184,0.15937117314607996,0.22185274793544782,0.2988075002948386,-0.06903865273861862,0.10114923745758714,0.10849338078362934,0.33402603558616,0.38405004699718276,0.3043576749336696,0.3036572438928121,0.2986148525818192,0.11338786042278297,0.12238832561107067,0.0449280303055781,0.02998928370136106,0.04670936684768603,0.23667687775100996,0.30530476034173054,0.2523018606938664,0.11881621883954999,0.1757366125678539,0.15090263648501834,0.18314566271207278,0.2301612364264503,0.07433022534539846,0.09969472003989316,0.10111477275679961,0.13191191151618764,0.034691062549815826,0.11483665628577552,0.2234205852160554,0.2242864978391688,0.10741910163341836,0.07103604750620483
